Date,Open,High,Low,Close,Share,Money,Numb
1999/2/10,5669.23 ,5811.33 ,5669.23 ,5798.00 ,2016066250,55129458393,450736
1999/2/20,6040.57 ,6086.76 ,5977.01 ,6072.33 ,1852399000,57895442500,394164
1999/2/22,6216.01 ,6343.84 ,6168.94 ,6313.63 ,2834320000,87005655310,571043
1999/2/23,6383.04 ,6383.04 ,6180.94 ,6180.94 ,3519104789,1.08794E+11,726901
1999/2/24,6167.84 ,6267.12 ,6158.35 ,6238.87 ,2637080650,78466611178,538349
1999/2/25,6291.89 ,6362.31 ,6240.82 ,6275.53 ,3025713564,94806990121,620950
1999/2/26,6256.80 ,6318.52 ,6225.94 ,6318.52 ,2100489760,62044152689,444551
1999/3/1,6324.40 ,6345.93 ,6276.40 ,6312.25 ,2477144694,69861280772,491279
1999/3/2,6343.30 ,6343.30 ,6228.53 ,6263.54 ,2221027744,62314387935,459214
1999/3/3,6262.69 ,6420.91 ,6262.69 ,6403.14 ,2915852548,87253856706,579843
1999/3/4,6460.58 ,6467.51 ,6385.70 ,6393.74 ,3353473898,1.00014E+11,670856
1999/3/5,6426.21 ,6457.94 ,6339.99 ,6383.09 ,2734733001,72965309529,549781
1999/3/6,6478.34 ,6498.05 ,6416.82 ,6421.73 ,2772653631,79905767410,546411
1999/3/8,6436.97 ,6436.97 ,6388.51 ,6431.96 ,1649071000,50354557890,361569
1999/3/9,6447.41 ,6530.74 ,6447.41 ,6493.43 ,2741105627,96345611035,608483
1999/3/10,6482.93 ,6513.91 ,6460.65 ,6486.61 ,2057417766,65839471305,477098
1999/3/11,6532.78 ,6537.35 ,6436.80 ,6436.80 ,2261884202,75819410536,509514
1999/3/12,6444.75 ,6469.97 ,6412.47 ,6462.73 ,1828573804,59403661788,420071
1999/3/15,6478.57 ,6598.32 ,6447.95 ,6598.32 ,2754382428,1.02785E+11,624488
1999/3/16,6698.45 ,6718.99 ,6616.64 ,6672.23 ,3746826669,1.42043E+11,823242
1999/3/17,6739.82 ,6805.03 ,6707.60 ,6757.07 ,3710657706,1.37428E+11,799430
1999/3/18,6834.74 ,6895.01 ,6791.91 ,6895.01 ,3935975631,1.45537E+11,834551
1999/3/19,6989.27 ,7021.96 ,6915.12 ,6997.29 ,4649641427,1.59068E+11,937349
1999/3/20,7006.66 ,7050.28 ,6957.83 ,6993.38 ,4221386849,1.35608E+11,872959
1999/3/22,7023.14 ,7057.97 ,6982.54 ,7043.23 ,2850519000,99721529380,602035
1999/3/23,7133.03 ,7133.03 ,6945.48 ,6945.48 ,3761636632,1.26755E+11,779530
1999/3/24,6877.49 ,6931.90 ,6845.80 ,6889.42 ,2920324379,97175198846,631730
1999/3/25,6961.23 ,6969.37 ,6878.41 ,6941.38 ,2763658468,93220571121,578227
1999/3/26,7015.11 ,7052.44 ,6973.81 ,7033.25 ,3598188794,1.16235E+11,706192
1999/3/29,7047.24 ,7047.24 ,6901.68 ,6901.68 ,2974639559,90708005125,609680
1999/3/30,6964.41 ,6964.41 ,6831.94 ,6898.66 ,2369393502,76310582925,503866
1999/3/31,6882.81 ,6936.72 ,6839.95 ,6881.72 ,2223389610,66991778778,454276
1999/4/1,6876.64 ,7018.68 ,6876.64 ,7018.68 ,3407718611,1.03337E+11,654847
1999/4/2,7098.11 ,7232.51 ,7098.11 ,7232.51 ,4863608872,1.51504E+11,896629
1999/4/3,7276.29 ,7276.29 ,7177.70 ,7182.20 ,4411526967,1.37178E+11,853468
1999/4/6,7229.94 ,7229.94 ,7163.99 ,7163.99 ,2742832000,79552943840,520650
1999/4/7,7190.57 ,7190.57 ,7110.59 ,7135.89 ,2258264590,71674204674,488290
1999/4/8,7204.69 ,7312.90 ,7195.42 ,7273.41 ,3586395850,1.3165E+11,743434
1999/4/9,7362.05 ,7381.64 ,7265.70 ,7265.70 ,3869615410,1.42297E+11,804396
1999/4/12,7262.36 ,7303.90 ,7189.45 ,7242.40 ,3110339851,1.28046E+11,684435
1999/4/13,7291.15 ,7341.74 ,7280.15 ,7337.85 ,2895198958,1.22311E+11,656205
1999/4/14,7390.61 ,7445.37 ,7383.88 ,7398.65 ,3652332974,1.4489E+11,770319
1999/4/15,7415.67 ,7498.17 ,7344.70 ,7498.17 ,3896778249,1.40135E+11,782782
1999/4/16,7590.92 ,7590.92 ,7414.62 ,7466.82 ,4546878709,1.65279E+11,919027
1999/4/17,7480.43 ,7584.93 ,7479.12 ,7581.50 ,4248829772,1.37527E+11,819830
1999/4/19,7633.73 ,7683.94 ,7614.61 ,7623.18 ,4674806000,1.51967E+11,834608
1999/4/20,7580.39 ,7671.48 ,7539.10 ,7627.74 ,4472255242,1.33949E+11,817553
1999/4/21,7703.76 ,7703.76 ,7456.18 ,7474.16 ,4700467143,1.49427E+11,897993
1999/4/22,7540.52 ,7548.45 ,7447.52 ,7494.60 ,3085335004,1.06121E+11,613545
1999/4/23,7602.56 ,7659.59 ,7567.75 ,7612.80 ,4599957244,1.50261E+11,822171
1999/4/26,7641.08 ,7659.84 ,7566.05 ,7629.09 ,4158838178,1.35166E+11,774130
1999/4/27,7664.42 ,7664.42 ,7527.10 ,7550.13 ,3992049018,1.27629E+11,765585
1999/4/28,7563.25 ,7577.72 ,7482.50 ,7496.61 ,3778728111,1.1488E+11,711367
1999/4/29,7396.32 ,7428.52 ,7281.30 ,7289.62 ,3230523322,1.1152E+11,681597
1999/4/30,7316.05 ,7371.17 ,7224.22 ,7371.17 ,2907622789,1.03044E+11,600937
1999/5/3,7393.58 ,7403.68 ,7312.47 ,7383.26 ,3120031216,1.06349E+11,619125
1999/5/4,7433.52 ,7588.04 ,7433.52 ,7588.04 ,4368773840,1.38713E+11,795004
1999/5/5,7594.28 ,7644.45 ,7554.19 ,7572.16 ,4315761515,1.40755E+11,814984
1999/5/6,7619.44 ,7664.89 ,7545.33 ,7560.05 ,3825011984,1.4678E+11,776974
1999/5/7,7538.73 ,7582.34 ,7456.99 ,7469.33 ,2982720322,1.14112E+11,642386
1999/5/10,7441.28 ,7484.37 ,7399.92 ,7484.37 ,2193001847,82952287522,477215
1999/5/11,7530.27 ,7584.57 ,7474.25 ,7474.45 ,2944803921,1.03553E+11,603388
1999/5/12,7516.13 ,7532.07 ,7423.38 ,7448.41 ,1965529875,69349334513,435402
1999/5/13,7458.02 ,7499.63 ,7411.14 ,7416.20 ,1999434210,69776226292,432021
1999/5/14,7470.19 ,7592.98 ,7470.19 ,7592.53 ,2879856792,1.07758E+11,608861
1999/5/15,7564.72 ,7622.74 ,7538.50 ,7576.64 ,2566436862,1.04055E+11,577523
1999/5/17,7627.30 ,7705.63 ,7587.76 ,7599.76 ,3060893000,1.31039E+11,661336
1999/5/18,7621.19 ,7658.67 ,7484.06 ,7585.51 ,2902763334,1.29621E+11,665788
1999/5/19,7583.40 ,7634.73 ,7542.78 ,7614.60 ,3222203199,1.51684E+11,749430
1999/5/20,7665.66 ,7701.26 ,7608.88 ,7608.88 ,3141087828,1.38804E+11,717704
1999/5/21,7639.61 ,7696.97 ,7594.76 ,7606.69 ,2438993915,1.02543E+11,585379
1999/5/24,7629.71 ,7644.97 ,7538.52 ,7588.23 ,2343058648,1.11141E+11,568181
1999/5/25,7544.31 ,7553.35 ,7413.98 ,7417.03 ,3002279416,1.46613E+11,732657
1999/5/26,7361.84 ,7460.87 ,7348.88 ,7426.63 ,2394263912,1.08808E+11,570324
1999/5/27,7488.06 ,7510.42 ,7440.72 ,7469.01 ,2753617705,1.26895E+11,630926
1999/5/28,7463.29 ,7465.80 ,7377.06 ,7387.37 ,2294271342,1.09109E+11,562925
1999/5/29,7447.29 ,7483.93 ,7398.68 ,7419.70 ,2209279491,1.21693E+11,575906
1999/5/31,7438.97 ,7449.10 ,7310.52 ,7316.57 ,1962910000,1.11463E+11,513657
1999/6/1,7324.42 ,7397.62 ,7313.12 ,7397.62 ,1831362435,83584937070,453146
1999/6/2,7426.06 ,7493.68 ,7426.06 ,7488.03 ,2549626000,1.19108E+11,603741
1999/6/3,7552.36 ,7604.51 ,7552.36 ,7572.91 ,3230888118,1.55822E+11,754190
1999/6/4,7613.15 ,7628.14 ,7576.98 ,7590.44 ,2686388796,1.33138E+11,653139
1999/6/5,7649.47 ,7684.85 ,7618.80 ,7639.30 ,2942940289,1.51565E+11,720922
1999/6/7,7693.25 ,7818.09 ,7688.84 ,7802.69 ,3197929000,1.75241E+11,759478
1999/6/8,7900.93 ,7940.38 ,7858.61 ,7892.13 ,3245891673,1.76425E+11,787317
1999/6/9,7928.24 ,7980.11 ,7900.89 ,7957.71 ,3224064260,1.8662E+11,801967
1999/6/10,7993.61 ,8058.18 ,7985.48 ,7996.76 ,3710063192,1.98353E+11,880761
1999/6/11,8008.96 ,8028.39 ,7937.77 ,7979.40 ,3057472709,1.62695E+11,744955
1999/6/14,8023.71 ,8039.64 ,7926.53 ,7973.58 ,2125563659,1.14981E+11,536784
1999/6/15,8091.81 ,8109.28 ,7940.90 ,7960.00 ,2523021588,1.39619E+11,634882
1999/6/16,7994.33 ,8059.02 ,7924.41 ,8059.02 ,2616212570,1.56728E+11,651049
1999/6/17,8155.44 ,8290.25 ,8155.44 ,8274.36 ,3970399824,2.26937E+11,934327
1999/6/21,8361.05 ,8483.95 ,8308.43 ,8413.48 ,3886294382,2.24045E+11,931440
1999/6/22,8482.38 ,8640.11 ,8446.00 ,8608.91 ,3782637696,2.16421E+11,902700
1999/6/23,8607.54 ,8661.39 ,8492.32 ,8492.32 ,4034546586,2.30269E+11,1002807
1999/6/24,8497.90 ,8627.88 ,8433.74 ,8589.31 ,3723432961,2.17367E+11,911412
1999/6/25,8469.12 ,8497.60 ,8251.65 ,8265.96 ,3243866548,1.95773E+11,868089
1999/6/28,8281.70 ,8341.85 ,8240.35 ,8281.45 ,2075694620,1.24031E+11,545216
1999/6/29,8377.68 ,8514.27 ,8377.68 ,8514.27 ,3075369819,1.8273E+11,741306
1999/6/30,8544.26 ,8576.78 ,8444.59 ,8467.37 ,3082121526,1.9519E+11,791377
1999/7/2,8508.79 ,8642.62 ,8508.79 ,8572.09 ,3213680521,1.87639E+11,816408
1999/7/3,8655.11 ,8710.71 ,8538.14 ,8563.55 ,3299523113,1.96765E+11,844441
1999/7/5,8588.15 ,8668.15 ,8535.03 ,8593.35 ,2989565000,1.50106E+11,716654
1999/7/6,8631.25 ,8663.92 ,8446.19 ,8454.49 ,2880576368,1.53802E+11,740963
1999/7/7,8464.75 ,8500.61 ,8390.99 ,8470.07 ,2586378356,1.42807E+11,648717
1999/7/8,8533.87 ,8610.90 ,8525.43 ,8592.43 ,2580284143,1.46964E+11,645798
1999/7/9,8624.38 ,8663.06 ,8538.82 ,8550.27 ,2762235101,1.54391E+11,707587
1999/7/12,8582.89 ,8592.05 ,8455.14 ,8463.90 ,2311591788,1.21475E+11,598686
1999/7/13,8441.14 ,8441.14 ,8194.97 ,8204.50 ,2843163059,1.71114E+11,767897
1999/7/14,8162.72 ,8249.16 ,7792.54 ,7888.66 ,2707389805,1.37655E+11,701441
1999/7/15,7868.47 ,7964.99 ,7737.38 ,7918.04 ,2472729561,1.29218E+11,653746
1999/7/16,7987.26 ,8024.19 ,7402.53 ,7411.58 ,2518632942,1.3562E+11,687409
1999/7/17,7224.23 ,7368.50 ,7068.88 ,7366.23 ,2815129263,1.3839E+11,742874
1999/7/19,7364.88 ,7455.22 ,7192.99 ,7386.89 ,2186532000,1.12849E+11,588095
1999/7/20,7543.61 ,7826.49 ,7543.61 ,7806.85 ,2338588821,1.16041E+11,572720
1999/7/21,7704.24 ,7830.76 ,7640.32 ,7786.65 ,2441343644,1.48516E+11,698862
1999/7/22,7743.42 ,7798.94 ,7675.25 ,7678.67 ,1967083872,1.0703E+11,542597
1999/7/23,7634.82 ,7735.52 ,7619.41 ,7724.52 ,1744797587,82552079912,472642
1999/7/26,7702.08 ,7730.60 ,7590.39 ,7595.71 ,1495447945,68812626669,401462
1999/7/27,7520.79 ,7538.53 ,7329.74 ,7367.97 ,1693570575,79146776549,472834
1999/7/28,7485.25 ,7533.87 ,7433.53 ,7484.50 ,1766118664,82934550218,465648
1999/7/29,7513.08 ,7513.08 ,7343.58 ,7359.37 ,1527354969,69220201478,422233
1999/7/30,7169.35 ,7420.84 ,7150.04 ,7413.11 ,1237311654,61215815382,337378
1999/7/31,7397.48 ,7467.33 ,7321.96 ,7326.75 ,1361482578,60043046226,385444
1999/8/2,7328.54 ,7355.15 ,7176.54 ,7195.94 ,1237893000,53809599330,335945
1999/8/3,7114.65 ,7191.96 ,6968.54 ,7175.19 ,1532416426,71437043997,435178
1999/8/4,7181.08 ,7274.66 ,7105.91 ,7110.80 ,1505003911,63498067271,403005
1999/8/5,7038.54 ,7078.58 ,6941.65 ,6959.73 ,1386943269,58494026679,382620
1999/8/6,6988.51 ,7031.80 ,6817.58 ,6823.52 ,1550854631,67365226121,424291
1999/8/7,6820.95 ,7070.67 ,6771.75 ,7049.74 ,1940602766,92012996731,530033
1999/8/9,7066.76 ,7110.82 ,7017.86 ,7028.01 ,1573258000,73985008460,420487
1999/8/10,7051.33 ,7269.60 ,7030.26 ,7269.60 ,2244294060,1.13996E+11,589101
1999/8/11,7276.96 ,7321.00 ,7206.02 ,7228.68 ,2215832614,1.17541E+11,596694
1999/8/12,7294.53 ,7393.89 ,7277.81 ,7330.24 ,2587909341,1.28395E+11,659526
1999/8/13,7530.52 ,7683.03 ,7504.88 ,7626.05 ,3491711780,1.7277E+11,828807
1999/8/16,7748.15 ,8018.47 ,7748.15 ,8018.47 ,3297525325,1.68665E+11,801755
1999/8/17,8006.30 ,8101.41 ,7924.01 ,8083.43 ,3291580289,1.6455E+11,834080
1999/8/18,8105.07 ,8155.74 ,7993.10 ,7993.71 ,3336900676,1.48821E+11,797341
1999/8/19,7953.93 ,8005.43 ,7916.43 ,7964.67 ,2337058969,1.02221E+11,575546
1999/8/20,7976.84 ,8135.66 ,7975.52 ,8117.42 ,2866096632,1.39588E+11,708437
1999/8/21,8219.57 ,8278.30 ,8153.57 ,8153.57 ,3881132507,1.64726E+11,907533
1999/8/23,8168.77 ,8193.76 ,8086.27 ,8119.98 ,2688479000,97370129660,580647
1999/8/24,8212.38 ,8255.48 ,7984.39 ,7984.39 ,2526343488,1.05071E+11,606506
1999/8/25,7999.13 ,8133.95 ,7954.35 ,8127.09 ,2724457170,1.25544E+11,642791
1999/8/26,8171.28 ,8240.17 ,8077.18 ,8097.57 ,3442923082,1.50212E+11,797359
1999/8/27,8082.91 ,8135.24 ,8027.86 ,8053.97 ,2517100086,1.01656E+11,601872
1999/8/30,8054.83 ,8159.56 ,8041.42 ,8071.36 ,3094441465,1.31192E+11,711499
1999/8/31,8075.80 ,8196.66 ,8072.45 ,8157.73 ,3281935151,1.51943E+11,790579
1999/9/1,8225.61 ,8360.84 ,8225.61 ,8273.33 ,3763620688,1.93167E+11,910516
1999/9/2,8349.03 ,8414.60 ,8214.61 ,8226.15 ,3200611096,1.6293E+11,791675
1999/9/3,8208.70 ,8217.24 ,8073.97 ,8073.97 ,2348192077,1.16584E+11,619204
1999/9/4,8187.49 ,8215.51 ,8015.41 ,8065.11 ,2673567180,1.44812E+11,683425
1999/9/6,8072.77 ,8135.37 ,8006.25 ,8130.28 ,2082528000,1.27474E+11,565281
1999/9/7,8162.80 ,8196.38 ,7933.28 ,7945.76 ,2354254334,1.28193E+11,646988
1999/9/8,7946.67 ,8033.31 ,7891.66 ,7973.30 ,2352028666,1.15755E+11,595957
1999/9/9,7981.28 ,8048.14 ,7955.81 ,8025.02 ,2339900787,1.06591E+11,554164
1999/9/10,8085.36 ,8175.36 ,8085.36 ,8161.46 ,3006465566,1.25039E+11,687601
1999/9/13,8201.00 ,8250.73 ,8159.19 ,8178.69 ,3017230679,1.19041E+11,668457
1999/9/14,8195.61 ,8200.53 ,8054.87 ,8092.02 ,2730941699,1.0681E+11,631409
1999/9/15,8077.41 ,8117.97 ,7970.07 ,7971.04 ,2226340403,90681504048,536400
1999/9/16,7911.88 ,8003.40 ,7897.56 ,7968.90 ,1771053542,68626829740,433483
1999/9/17,7987.74 ,8043.51 ,7903.30 ,7916.92 ,1921583704,73139555967,450260
1999/9/18,7995.30 ,8069.70 ,7985.12 ,8016.93 ,1694126771,70826353771,436892
1999/9/20,8028.42 ,8028.42 ,7947.94 ,7972.14 ,1230960000,50074192210,316318
1999/9/27,7789.84 ,7789.84 ,7755.86 ,7759.93 ,518243787,10837819689,96552
1999/9/28,7636.47 ,7636.47 ,7537.47 ,7577.85 ,1851571730,65396275462,327239
1999/9/29,7515.48 ,7615.45 ,7415.58 ,7615.45 ,2953010583,1.28624E+11,651277
1999/9/30,7598.96 ,7680.32 ,7566.99 ,7598.79 ,2970608419,1.23983E+11,650491
1999/10/1,7633.08 ,7704.76 ,7613.92 ,7694.99 ,2910993260,1.0748E+11,626958
1999/10/2,7715.77 ,7739.50 ,7587.21 ,7659.55 ,3300300218,1.18488E+11,696773
1999/10/4,7668.69 ,7715.38 ,7592.34 ,7685.48 ,3284521000,1.06121E+11,640682
1999/10/5,7743.72 ,7763.61 ,7545.72 ,7557.01 ,2774407135,94252296262,604037
1999/10/6,7526.91 ,7546.78 ,7462.45 ,7501.63 ,1833355330,69541760348,428325
1999/10/7,7558.09 ,7656.85 ,7558.09 ,7612.00 ,2126294067,86089146430,490075
1999/10/8,7610.29 ,7634.76 ,7542.47 ,7552.98 ,1859259347,66077046613,435478
1999/10/11,7555.94 ,7642.26 ,7554.07 ,7607.11 ,1610887286,61236921614,399120
1999/10/12,7658.21 ,7840.57 ,7658.21 ,7835.37 ,2448408948,1.17058E+11,619001
1999/10/13,7806.92 ,7890.86 ,7784.44 ,7836.94 ,2934172541,1.25584E+11,679115
1999/10/14,7777.70 ,7879.91 ,7773.21 ,7879.91 ,2646584895,1.03814E+11,603926
1999/10/15,7923.19 ,7959.52 ,7818.42 ,7819.09 ,2460592674,1.06895E+11,600651
1999/10/16,7721.69 ,7838.39 ,7714.03 ,7829.39 ,1951083370,75205645325,477097
1999/10/18,7804.80 ,7818.60 ,7726.62 ,7745.26 ,1944257000,75248330620,427860
1999/10/19,7759.93 ,7798.16 ,7684.30 ,7692.96 ,1645864128,65733060367,420052
1999/10/20,7698.62 ,7721.15 ,7653.85 ,7666.64 ,1737342192,72266385131,442710
1999/10/21,7766.74 ,7792.72 ,7645.46 ,7654.90 ,1685743214,69461812758,420289
1999/10/22,7670.33 ,7691.34 ,7505.07 ,7559.63 ,1850902510,72547805461,481693
1999/10/25,7583.70 ,7680.87 ,7570.71 ,7680.87 ,1438283519,54493226188,354424
1999/10/26,7690.31 ,7787.38 ,7667.21 ,7700.29 ,1744169195,68852148333,430888
1999/10/27,7731.17 ,7780.21 ,7669.83 ,7701.22 ,1581146660,62182392664,402188
1999/10/28,7729.62 ,7744.33 ,7669.49 ,7681.85 ,1495452268,61188540360,390178
1999/10/29,7751.51 ,7776.85 ,7667.81 ,7706.67 ,1978280421,92502213520,512943
